Objective,AvgSim_Nodes,BestLO_Nodes,Global_Nodes,AvgSim_Edges,BestLO_Edges,Global_Edges
48193,0.740879,0.754386,0.639344,0.288893,0.342282,0.197605
49736,0.68641,0.694915,0.626016,0.248739,0.242236,0.219512
50517,0.703491,0.652893,0.652893,0.279477,0.25,0.273885
48579,0.708767,0.754386,0.709402,0.257467,0.257862,0.282051
48987,0.716417,0.694915,0.694915,0.264744,0.30719,0.298701
49915,0.725534,0.724138,0.680672,0.288778,0.351351,0.282051
49783,0.666556,0.680672,0.652893,0.250447,0.282051,0.298701
48687,0.723326,0.754386,0.724138,0.27176,0.290323,0.30719
49016,0.690971,0.754386,0.680672,0.269689,0.333333,0.290323
48260,0.722723,0.694915,0.652893,0.286835,0.282051,0.273885
49839,0.723097,0.709402,0.639344,0.256037,0.290323,0.226994
47220,0.725523,0.769912,0.694915,0.295714,0.428571,0.290323
47911,0.714251,0.769912,0.73913,0.252507,0.298701,0.369863
48707,0.734359,0.754386,0.680672,0.303189,0.342282,0.315789
46600,0.731903,0.801802,0.73913,0.297669,0.388889,0.298701
49699,0.707578,0.724138,0.666667,0.27166,0.290323,0.257862
47717,0.733452,0.724138,0.666667,0.299653,0.273885,0.282051
47589,0.716428,0.754386,0.709402,0.298047,0.351351,0.315789
49601,0.710982,0.694915,0.626016,0.288679,0.290323,0.234568
49537,0.672273,0.769912,0.626016,0.250356,0.360544,0.234568
48472,0.72893,0.73913,0.666667,0.2644,0.265823,0.25
48697,0.661015,0.709402,0.652893,0.245655,0.273885,0.242236
48368,0.726988,0.769912,0.666667,0.276721,0.369863,0.219512
46928,0.755342,0.754386,0.709402,0.321703,0.398601,0.342282
51052,0.65143,0.612903,0.626016,0.264758,0.242236,0.290323
49550,0.716322,0.680672,0.639344,0.292776,0.298701,0.234568
49237,0.705938,0.724138,0.639344,0.270314,0.30719,0.226994
50400,0.706918,0.680672,0.666667,0.263715,0.290323,0.273885
50213,0.720003,0.769912,0.680672,0.281352,0.388889,0.30719
49939,0.718036,0.754386,0.680672,0.278676,0.342282,0.290323
48975,0.737473,0.769912,0.754386,0.284302,0.388889,0.315789
50032,0.712353,0.666667,0.6,0.271417,0.290323,0.234568
51640,0.695052,0.694915,0.612903,0.233571,0.219512,0.234568
48472,0.716026,0.785714,0.666667,0.269977,0.333333,0.324503
49616,0.674237,0.785714,0.652893,0.242239,0.333333,0.242236
49766,0.679824,0.724138,0.666667,0.276217,0.324503,0.298701
49924,0.719287,0.73913,0.6,0.280219,0.351351,0.197605
48042,0.704212,0.769912,0.666667,0.284249,0.342282,0.324503
51140,0.694688,0.626016,0.626016,0.252195,0.204819,0.25
49773,0.729018,0.694915,0.652893,0.287581,0.290323,0.226994
49698,0.708021,0.73913,0.666667,0.254794,0.315789,0.212121
47823,0.722709,0.724138,0.666667,0.294321,0.315789,0.25
50085,0.713722,0.754386,0.652893,0.270605,0.388889,0.290323
49914,0.678999,0.754386,0.680672,0.24504,0.273885,0.25
49891,0.694906,0.666667,0.612903,0.280836,0.298701,0.257862
49514,0.706441,0.680672,0.612903,0.299162,0.315789,0.265823
47833,0.719564,0.785714,0.709402,0.279709,0.315789,0.333333
50224,0.704638,0.639344,0.680672,0.26703,0.282051,0.30719
51111,0.670912,0.652893,0.574803,0.260921,0.265823,0.212121
49513,0.672052,0.652893,0.724138,0.268517,0.282051,0.342282
48642,0.720333,0.754386,0.680672,0.279328,0.290323,0.242236
47853,0.677891,0.724138,0.680672,0.246563,0.30719,0.290323
47770,0.716503,0.73913,0.652893,0.281648,0.333333,0.257862
50145,0.664186,0.709402,0.626016,0.249032,0.219512,0.226994
50558,0.697596,0.652893,0.6,0.279474,0.273885,0.257862
47591,0.741924,0.73913,0.652893,0.307048,0.30719,0.25
49537,0.687836,0.652893,0.666667,0.271974,0.290323,0.265823
49157,0.716011,0.666667,0.666667,0.281765,0.282051,0.265823
48652,0.7124,0.709402,0.652893,0.27252,0.298701,0.273885
48598,0.671151,0.709402,0.639344,0.237848,0.290323,0.25
48456,0.698479,0.709402,0.709402,0.263417,0.25,0.315789
48859,0.702117,0.754386,0.639344,0.262079,0.324503,0.25
48805,0.73748,0.73913,0.666667,0.27962,0.30719,0.273885
48326,0.698149,0.73913,0.73913,0.2666,0.360544,0.324503
50245,0.679795,0.680672,0.612903,0.237465,0.242236,0.190476
50935,0.690334,0.724138,0.6,0.241855,0.265823,0.190476
49784,0.719692,0.709402,0.694915,0.267905,0.30719,0.265823
51176,0.708589,0.724138,0.666667,0.238998,0.25,0.242236
48789,0.716304,0.709402,0.652893,0.281534,0.298701,0.30719
52177,0.664427,0.666667,0.612903,0.242125,0.257862,0.212121
48639,0.662419,0.680672,0.612903,0.284544,0.315789,0.257862
49727,0.7074,0.73913,0.612903,0.261572,0.290323,0.273885
50369,0.716537,0.724138,0.652893,0.259046,0.25,0.273885
48141,0.704067,0.694915,0.680672,0.290363,0.290323,0.342282
50322,0.709659,0.694915,0.639344,0.270673,0.226994,0.242236
47242,0.735435,0.754386,0.709402,0.303781,0.438849,0.30719
51397,0.698823,0.694915,0.612903,0.243995,0.190476,0.204819
47891,0.734598,0.785714,0.769912,0.285708,0.398601,0.342282
49654,0.700666,0.694915,0.639344,0.261303,0.30719,0.25
49066,0.701161,0.666667,0.652893,0.285464,0.265823,0.30719
52094,0.638369,0.652893,0.587302,0.232044,0.257862,0.234568
51231,0.691641,0.694915,0.639344,0.24783,0.242236,0.219512
49475,0.714236,0.724138,0.666667,0.286771,0.351351,0.265823
49820,0.733369,0.818182,0.73913,0.252584,0.315789,0.282051
47187,0.702989,0.769912,0.666667,0.279621,0.315789,0.290323
47345,0.734457,0.769912,0.709402,0.305149,0.438849,0.290323
49691,0.712657,0.724138,0.666667,0.230355,0.212121,0.226994
49740,0.707423,0.652893,0.626016,0.286191,0.290323,0.25
49012,0.721899,0.754386,0.626016,0.277078,0.282051,0.204819
49025,0.726672,0.666667,0.680672,0.271403,0.282051,0.234568
47662,0.722715,0.769912,0.754386,0.286777,0.30719,0.342282
48240,0.726843,0.785714,0.680672,0.282524,0.342282,0.282051
50707,0.679695,0.626016,0.612903,0.27173,0.257862,0.226994
50044,0.668557,0.666667,0.666667,0.255534,0.282051,0.333333
48476,0.717765,0.73913,0.709402,0.279312,0.369863,0.282051
48249,0.68154,0.694915,0.754386,0.275819,0.290323,0.360544
50884,0.695284,0.694915,0.612903,0.265854,0.265823,0.257862
47840,0.735033,0.769912,0.694915,0.290491,0.324503,0.290323
49790,0.695531,0.709402,0.652893,0.26671,0.30719,0.30719
47465,0.713412,0.694915,0.680672,0.308385,0.333333,0.30719
47803,0.707821,0.769912,0.639344,0.254621,0.324503,0.242236
47543,0.742492,0.785714,0.666667,0.307583,0.369863,0.265823
49093,0.704301,0.680672,0.639344,0.277425,0.290323,0.282051
48161,0.723921,0.724138,0.694915,0.275684,0.257862,0.257862
48990,0.716284,0.801802,0.680672,0.280414,0.369863,0.257862
48395,0.736148,0.769912,0.694915,0.293996,0.30719,0.282051
50408,0.707086,0.73913,0.639344,0.242044,0.226994,0.212121
51600,0.663601,0.666667,0.626016,0.261983,0.290323,0.257862
48133,0.712614,0.73913,0.680672,0.293718,0.342282,0.315789
47203,0.726646,0.769912,0.724138,0.299278,0.408451,0.298701
47599,0.711772,0.769912,0.709402,0.276145,0.369863,0.360544
47793,0.720008,0.785714,0.709402,0.270412,0.342282,0.324503
50000,0.71759,0.709402,0.626016,0.264131,0.298701,0.273885
51302,0.688104,0.652893,0.6,0.262521,0.273885,0.265823
49072,0.717407,0.724138,0.694915,0.277495,0.298701,0.30719
48271,0.732701,0.769912,0.639344,0.282098,0.398601,0.234568
47175,0.709668,0.724138,0.694915,0.279302,0.315789,0.290323
49683,0.699322,0.694915,0.626016,0.270761,0.298701,0.234568
50283,0.724083,0.724138,0.694915,0.259357,0.282051,0.273885
47678,0.728948,0.769912,0.709402,0.274303,0.360544,0.273885
47627,0.721564,0.801802,0.680672,0.282734,0.398601,0.315789
47191,0.721568,0.724138,0.694915,0.285251,0.315789,0.30719
48315,0.6771,0.724138,0.709402,0.246028,0.290323,0.290323
49067,0.732833,0.754386,0.694915,0.275842,0.273885,0.257862
48851,0.720183,0.694915,0.709402,0.266681,0.242236,0.315789
47462,0.718014,0.73913,0.724138,0.29299,0.388889,0.360544
49593,0.679399,0.680672,0.666667,0.238088,0.257862,0.234568
47318,0.73597,0.785714,0.666667,0.297212,0.37931,0.265823
47174,0.749246,0.769912,0.73913,0.30736,0.360544,0.290323
47230,0.725869,0.769912,0.709402,0.291641,0.30719,0.273885
47367,0.719053,0.769912,0.680672,0.290527,0.388889,0.290323
49603,0.715676,0.724138,0.680672,0.269726,0.324503,0.315789
50448,0.68608,0.680672,0.612903,0.256166,0.25,0.242236
47442,0.724782,0.754386,0.666667,0.293666,0.324503,0.257862
47756,0.710442,0.785714,0.724138,0.276589,0.324503,0.333333
48645,0.696779,0.73913,0.694915,0.260831,0.30719,0.315789
48054,0.70466,0.754386,0.709402,0.289385,0.30719,0.351351
50640,0.701643,0.680672,0.639344,0.268316,0.273885,0.219512
48474,0.683246,0.666667,0.612903,0.266677,0.257862,0.25
47653,0.724919,0.709402,0.680672,0.302699,0.324503,0.290323
49837,0.707965,0.724138,0.626016,0.279735,0.388889,0.273885
49166,0.737665,0.709402,0.639344,0.281252,0.298701,0.212121
48534,0.744061,0.754386,0.694915,0.283808,0.290323,0.212121
49195,0.704994,0.73913,0.694915,0.272368,0.324503,0.298701
48370,0.723655,0.801802,0.709402,0.264136,0.342282,0.273885
49014,0.721965,0.73913,0.680672,0.260518,0.257862,0.25
48721,0.675009,0.709402,0.680672,0.224585,0.265823,0.234568
49019,0.733497,0.724138,0.724138,0.282293,0.30719,0.265823
48199,0.716415,0.769912,0.680672,0.280687,0.360544,0.273885
47891,0.751963,0.801802,0.709402,0.295507,0.37931,0.298701
50902,0.678475,0.680672,0.574803,0.253192,0.234568,0.197605
49573,0.691072,0.709402,0.639344,0.267788,0.290323,0.265823
50060,0.704739,0.680672,0.652893,0.260829,0.273885,0.315789
49479,0.683909,0.724138,0.652893,0.254934,0.324503,0.25
47553,0.718551,0.785714,0.666667,0.278829,0.360544,0.290323
50284,0.656176,0.639344,0.652893,0.263274,0.25,0.30719
47882,0.734847,0.785714,0.694915,0.280476,0.30719,0.273885
48694,0.689014,0.680672,0.666667,0.262763,0.273885,0.242236
48527,0.685288,0.709402,0.680672,0.263658,0.290323,0.351351
47049,0.723618,0.709402,0.709402,0.282009,0.290323,0.282051
48172,0.721841,0.709402,0.73913,0.300205,0.30719,0.342282
48664,0.652023,0.666667,0.639344,0.241324,0.212121,0.282051
48815,0.686926,0.694915,0.666667,0.283357,0.333333,0.282051
50017,0.714468,0.724138,0.666667,0.268011,0.298701,0.282051
47978,0.712546,0.694915,0.680672,0.268172,0.282051,0.282051
49322,0.679784,0.680672,0.639344,0.255973,0.342282,0.290323
50116,0.684305,0.680672,0.666667,0.250726,0.273885,0.25
49221,0.700186,0.73913,0.652893,0.260795,0.333333,0.25
51978,0.688698,0.666667,0.6,0.265472,0.282051,0.212121
48728,0.691208,0.73913,0.724138,0.256575,0.324503,0.290323
48945,0.732059,0.769912,0.73913,0.274235,0.273885,0.324503
49430,0.696441,0.694915,0.652893,0.259602,0.25,0.298701
48788,0.715797,0.769912,0.680672,0.254994,0.324503,0.282051
51122,0.674924,0.639344,0.612903,0.241607,0.265823,0.226994
48111,0.707532,0.694915,0.754386,0.277098,0.25,0.333333
48470,0.717499,0.709402,0.680672,0.270428,0.298701,0.273885
47326,0.702378,0.769912,0.680672,0.280343,0.30719,0.290323
48499,0.698118,0.709402,0.626016,0.262132,0.333333,0.234568
51580,0.684892,0.639344,0.550388,0.270928,0.273885,0.226994
47495,0.710255,0.754386,0.694915,0.274722,0.273885,0.265823
47539,0.740729,0.73913,0.666667,0.304015,0.324503,0.273885
49789,0.737814,0.769912,0.639344,0.269769,0.408451,0.226994
48917,0.714076,0.694915,0.694915,0.269182,0.257862,0.265823
49862,0.697214,0.724138,0.639344,0.2589,0.242236,0.219512
50244,0.718475,0.769912,0.694915,0.279571,0.315789,0.290323
48283,0.730163,0.73913,0.694915,0.26444,0.25,0.25
47390,0.722767,0.769912,0.666667,0.273625,0.398601,0.290323
50729,0.684196,0.639344,0.612903,0.260219,0.265823,0.242236
47806,0.726156,0.769912,0.680672,0.289151,0.342282,0.273885
51507,0.690659,0.666667,0.612903,0.251196,0.226994,0.242236
47532,0.712079,0.754386,0.724138,0.283623,0.324503,0.333333
49682,0.695318,0.73913,0.680672,0.277193,0.360544,0.298701
48795,0.681937,0.709402,0.639344,0.264267,0.298701,0.298701
47288,0.699988,0.709402,0.724138,0.283858,0.265823,0.360544
48436,0.701928,0.769912,0.680672,0.271941,0.360544,0.265823
48686,0.724381,0.73913,0.652893,0.282789,0.342282,0.257862
48657,0.730436,0.724138,0.680672,0.288017,0.282051,0.290323
49587,0.723841,0.694915,0.652893,0.27178,0.290323,0.242236
50986,0.689592,0.666667,0.639344,0.234119,0.234568,0.197605
47956,0.728377,0.754386,0.626016,0.278208,0.298701,0.25
47923,0.732944,0.769912,0.694915,0.297195,0.30719,0.290323
49475,0.731142,0.785714,0.639344,0.259996,0.30719,0.219512
48406,0.718245,0.709402,0.652893,0.29155,0.30719,0.282051
50846,0.674077,0.639344,0.666667,0.242446,0.234568,0.273885
49727,0.709975,0.666667,0.652893,0.273766,0.25,0.30719
50940,0.658293,0.666667,0.612903,0.250866,0.273885,0.282051
48725,0.729476,0.754386,0.680672,0.267965,0.282051,0.273885
48585,0.701516,0.694915,0.680672,0.299968,0.360544,0.315789
49047,0.700591,0.73913,0.694915,0.235756,0.324503,0.298701
48125,0.679799,0.694915,0.626016,0.276155,0.30719,0.257862
47340,0.700679,0.785714,0.666667,0.266399,0.388889,0.226994
48861,0.725272,0.754386,0.709402,0.255237,0.30719,0.282051
48261,0.72475,0.785714,0.666667,0.265903,0.315789,0.25
49355,0.705996,0.709402,0.6,0.271031,0.25,0.212121
47674,0.742323,0.818182,0.694915,0.30509,0.449275,0.290323
47309,0.755083,0.801802,0.694915,0.303765,0.408451,0.298701
46756,0.712363,0.754386,0.626016,0.299885,0.333333,0.242236
47801,0.699738,0.694915,0.652893,0.271067,0.30719,0.273885
49143,0.708704,0.769912,0.694915,0.278403,0.342282,0.315789
50130,0.672736,0.652893,0.626016,0.254257,0.257862,0.257862
51177,0.724116,0.694915,0.666667,0.243208,0.242236,0.183432
47461,0.739271,0.73913,0.709402,0.301504,0.282051,0.315789
50093,0.705631,0.724138,0.626016,0.270463,0.273885,0.242236
47650,0.684819,0.724138,0.626016,0.261203,0.25,0.257862
49218,0.725195,0.754386,0.666667,0.268303,0.282051,0.234568
48569,0.726637,0.754386,0.626016,0.291642,0.342282,0.298701
49191,0.687649,0.709402,0.680672,0.273139,0.333333,0.342282
50260,0.685673,0.724138,0.639344,0.254426,0.342282,0.298701
50373,0.708097,0.680672,0.612903,0.269378,0.282051,0.257862
48746,0.735034,0.785714,0.709402,0.266344,0.342282,0.257862
50061,0.72164,0.724138,0.639344,0.255337,0.298701,0.257862
49106,0.700121,0.724138,0.680672,0.251219,0.298701,0.257862
47740,0.709928,0.769912,0.680672,0.283188,0.388889,0.290323
48430,0.709414,0.769912,0.694915,0.283063,0.37931,0.265823
47898,0.724055,0.801802,0.666667,0.289821,0.388889,0.282051
50329,0.696003,0.680672,0.626016,0.263148,0.282051,0.257862
48471,0.718024,0.73913,0.680672,0.266915,0.324503,0.234568
50242,0.701022,0.666667,0.639344,0.260263,0.257862,0.265823
48410,0.712603,0.73913,0.652893,0.297439,0.282051,0.298701
50646,0.661774,0.694915,0.626016,0.246241,0.30719,0.273885
49011,0.732821,0.709402,0.73913,0.267838,0.282051,0.273885
48803,0.723635,0.73913,0.724138,0.264973,0.290323,0.25
47528,0.723585,0.769912,0.724138,0.302425,0.351351,0.30719
49418,0.721061,0.724138,0.639344,0.282184,0.324503,0.242236
48268,0.687349,0.694915,0.626016,0.27209,0.30719,0.226994
51168,0.683779,0.652893,0.612903,0.253736,0.226994,0.25
47460,0.715482,0.769912,0.73913,0.272191,0.388889,0.342282
48413,0.722251,0.769912,0.694915,0.268246,0.30719,0.30719
46947,0.738482,0.785714,0.785714,0.299718,0.388889,0.438849
48218,0.722289,0.709402,0.680672,0.273514,0.290323,0.265823
47498,0.736925,0.785714,0.73913,0.284692,0.398601,0.333333
49244,0.701024,0.709402,0.680672,0.260649,0.30719,0.265823
48560,0.746738,0.754386,0.652893,0.304837,0.342282,0.25
50331,0.641455,0.612903,0.6,0.241049,0.212121,0.25
49649,0.715149,0.724138,0.626016,0.286049,0.298701,0.265823
47657,0.727095,0.785714,0.709402,0.283472,0.315789,0.273885
48584,0.721383,0.709402,0.626016,0.271124,0.257862,0.226994
50059,0.704215,0.666667,0.666667,0.26163,0.25,0.25
49529,0.704291,0.694915,0.694915,0.274957,0.265823,0.333333
48450,0.707006,0.769912,0.626016,0.256206,0.290323,0.234568
49289,0.663219,0.652893,0.639344,0.266631,0.273885,0.257862
47498,0.71421,0.709402,0.709402,0.2887,0.290323,0.342282
49318,0.71978,0.73913,0.666667,0.271674,0.369863,0.257862
50967,0.67803,0.694915,0.6,0.235953,0.290323,0.226994
50290,0.693459,0.680672,0.639344,0.252218,0.219512,0.234568
48674,0.694256,0.785714,0.709402,0.262419,0.315789,0.242236
46699,0.697273,0.73913,0.724138,0.282489,0.351351,0.282051
49191,0.734153,0.754386,0.694915,0.272035,0.324503,0.265823
49150,0.677072,0.73913,0.626016,0.262835,0.351351,0.257862
48893,0.722446,0.73913,0.694915,0.272987,0.298701,0.257862
49264,0.721185,0.694915,0.680672,0.283376,0.25,0.290323
49596,0.71018,0.666667,0.626016,0.291188,0.290323,0.30719
47560,0.703028,0.724138,0.652893,0.268973,0.273885,0.265823
46329,0.714383,0.769912,0.694915,0.304161,0.388889,0.351351
48690,0.725239,0.724138,0.652893,0.288836,0.265823,0.25
49487,0.6994,0.709402,0.694915,0.260404,0.282051,0.265823
47585,0.71759,0.818182,0.680672,0.27449,0.369863,0.265823
50307,0.703993,0.666667,0.626016,0.262444,0.265823,0.204819
49713,0.683798,0.639344,0.639344,0.262849,0.226994,0.30719
46921,0.703484,0.769912,0.754386,0.281424,0.388889,0.388889
48485,0.688706,0.724138,0.666667,0.259472,0.30719,0.25
47001,0.726267,0.724138,0.754386,0.276068,0.257862,0.369863
48055,0.710639,0.73913,0.694915,0.257282,0.282051,0.273885
47727,0.729153,0.73913,0.709402,0.297951,0.333333,0.290323
48693,0.701677,0.73913,0.694915,0.252765,0.315789,0.30719
48761,0.721145,0.709402,0.680672,0.276314,0.298701,0.282051
48652,0.740771,0.754386,0.724138,0.288798,0.290323,0.25
49681,0.686576,0.694915,0.639344,0.259023,0.290323,0.234568
48284,0.729993,0.754386,0.724138,0.285219,0.324503,0.290323
47582,0.700501,0.801802,0.680672,0.245471,0.333333,0.25
46793,0.72689,0.785714,0.754386,0.305368,0.438849,0.37931
49607,0.696298,0.709402,0.694915,0.265665,0.30719,0.298701
47513,0.69599,0.724138,0.666667,0.282306,0.290323,0.30719
50534,0.680639,0.652893,0.612903,0.253449,0.282051,0.197605
49815,0.708274,0.680672,0.680672,0.267375,0.298701,0.324503
48202,0.736942,0.724138,0.666667,0.305357,0.388889,0.265823
48965,0.725386,0.73913,0.639344,0.27967,0.351351,0.25
49263,0.726827,0.709402,0.694915,0.281127,0.265823,0.282051
49506,0.697085,0.680672,0.666667,0.283331,0.290323,0.315789
46545,0.711659,0.73913,0.709402,0.276781,0.342282,0.333333
47707,0.731314,0.754386,0.694915,0.288655,0.315789,0.273885
50373,0.679233,0.754386,0.626016,0.245352,0.290323,0.197605
48998,0.718283,0.769912,0.666667,0.260864,0.333333,0.25
49726,0.721501,0.754386,0.694915,0.269311,0.290323,0.298701
48757,0.692073,0.769912,0.694915,0.251638,0.342282,0.324503
48156,0.728464,0.724138,0.666667,0.281747,0.265823,0.290323
48936,0.679895,0.724138,0.639344,0.28196,0.298701,0.282051
50667,0.721413,0.724138,0.626016,0.252899,0.219512,0.204819
48327,0.707765,0.754386,0.639344,0.282272,0.333333,0.265823
49259,0.705371,0.73913,0.680672,0.256033,0.315789,0.298701
48545,0.710108,0.694915,0.709402,0.302064,0.30719,0.333333
47189,0.720077,0.73913,0.694915,0.290273,0.333333,0.30719
51813,0.662076,0.666667,0.550388,0.262462,0.290323,0.197605
48116,0.741352,0.785714,0.709402,0.295272,0.351351,0.342282
46328,0.723975,0.785714,0.724138,0.297379,0.438849,0.324503
49405,0.715723,0.769912,0.666667,0.262364,0.333333,0.234568
49352,0.713771,0.709402,0.626016,0.280032,0.298701,0.234568
49184,0.708776,0.709402,0.666667,0.279659,0.282051,0.242236
48903,0.68601,0.652893,0.612903,0.283091,0.273885,0.265823
49170,0.724703,0.709402,0.666667,0.290065,0.369863,0.282051
49011,0.710023,0.680672,0.639344,0.285677,0.273885,0.282051
49996,0.713559,0.709402,0.652893,0.29502,0.351351,0.265823
46687,0.73422,0.886792,0.73913,0.2964,0.5625,0.351351
46528,0.718904,0.769912,0.724138,0.304178,0.360544,0.360544
47561,0.744328,0.785714,0.626016,0.288901,0.298701,0.204819
50531,0.685816,0.652893,0.587302,0.255269,0.282051,0.234568
49946,0.700513,0.709402,0.626016,0.274719,0.298701,0.257862
48477,0.711047,0.680672,0.666667,0.262474,0.234568,0.257862
50212,0.718374,0.724138,0.709402,0.256683,0.25,0.290323
48381,0.72781,0.724138,0.652893,0.278275,0.298701,0.204819
47410,0.691383,0.694915,0.666667,0.268395,0.242236,0.282051
49822,0.715596,0.709402,0.652893,0.274507,0.30719,0.298701
48499,0.727872,0.709402,0.652893,0.30329,0.342282,0.25
49486,0.691915,0.680672,0.639344,0.259814,0.265823,0.242236
50636,0.683531,0.666667,0.652893,0.253527,0.25,0.265823
49535,0.71022,0.754386,0.666667,0.237464,0.282051,0.25
48012,0.70116,0.680672,0.680672,0.276443,0.333333,0.290323
49274,0.658713,0.709402,0.73913,0.249172,0.298701,0.333333
48529,0.726911,0.754386,0.666667,0.275959,0.351351,0.25
50838,0.680744,0.724138,0.680672,0.246278,0.265823,0.25
50563,0.702061,0.694915,0.652893,0.258465,0.282051,0.265823
49705,0.69742,0.724138,0.612903,0.271087,0.333333,0.290323
49010,0.67678,0.666667,0.6,0.273932,0.273885,0.257862
48063,0.726544,0.769912,0.694915,0.296633,0.360544,0.324503
47645,0.713102,0.851852,0.754386,0.295573,0.398601,0.37931
53433,0.648086,0.6,0.5625,0.246648,0.273885,0.242236
49366,0.732045,0.754386,0.626016,0.264292,0.298701,0.204819
49240,0.716279,0.754386,0.666667,0.25837,0.351351,0.226994
48916,0.713381,0.73913,0.639344,0.257246,0.342282,0.212121
50217,0.706228,0.694915,0.626016,0.255757,0.257862,0.204819
49186,0.722878,0.754386,0.652893,0.286087,0.351351,0.25
47100,0.742124,0.785714,0.680672,0.319436,0.408451,0.273885
49558,0.702849,0.724138,0.666667,0.282458,0.398601,0.265823
46480,0.700518,0.785714,0.73913,0.280342,0.388889,0.333333
49456,0.719244,0.709402,0.724138,0.276085,0.324503,0.315789
50933,0.695499,0.666667,0.612903,0.273826,0.315789,0.25
48815,0.684511,0.73913,0.612903,0.281863,0.298701,0.234568
48627,0.703343,0.666667,0.652893,0.280812,0.265823,0.257862
48703,0.693796,0.724138,0.626016,0.261612,0.315789,0.273885
50352,0.717485,0.73913,0.666667,0.252945,0.315789,0.25
48699,0.736437,0.754386,0.694915,0.277828,0.290323,0.30719
48518,0.72106,0.769912,0.724138,0.249002,0.324503,0.242236
50957,0.6719,0.694915,0.666667,0.253076,0.265823,0.282051
49159,0.722153,0.724138,0.666667,0.276586,0.290323,0.242236
47760,0.688867,0.785714,0.724138,0.263106,0.351351,0.369863
48524,0.740374,0.73913,0.666667,0.28675,0.342282,0.234568
49144,0.718443,0.73913,0.666667,0.285738,0.282051,0.282051
50089,0.69979,0.709402,0.694915,0.263623,0.282051,0.273885
48131,0.692782,0.73913,0.694915,0.248978,0.290323,0.257862
48554,0.708555,0.709402,0.666667,0.271152,0.315789,0.315789
48643,0.726889,0.785714,0.680672,0.259762,0.333333,0.242236
50193,0.718361,0.724138,0.639344,0.249175,0.257862,0.25
51561,0.710017,0.694915,0.626016,0.253505,0.242236,0.197605
48979,0.727208,0.694915,0.639344,0.284523,0.257862,0.265823
49648,0.658343,0.709402,0.666667,0.249466,0.342282,0.242236
47473,0.712452,0.801802,0.724138,0.266993,0.298701,0.342282
48563,0.698793,0.709402,0.652893,0.262826,0.282051,0.25
50548,0.695324,0.639344,0.612903,0.263002,0.212121,0.290323
49197,0.694556,0.724138,0.652893,0.257289,0.298701,0.298701
49381,0.693509,0.709402,0.724138,0.271711,0.282051,0.324503
48752,0.727261,0.785714,0.639344,0.27973,0.37931,0.257862
49765,0.702846,0.680672,0.626016,0.276984,0.282051,0.242236
51754,0.682669,0.666667,0.612903,0.243044,0.25,0.219512
48440,0.712898,0.724138,0.680672,0.288456,0.342282,0.273885
48497,0.680686,0.694915,0.754386,0.277048,0.351351,0.351351
48547,0.730791,0.709402,0.680672,0.285362,0.282051,0.242236
48898,0.717329,0.73913,0.694915,0.273883,0.333333,0.298701
49175,0.70189,0.709402,0.694915,0.294858,0.388889,0.298701
48050,0.696815,0.694915,0.709402,0.268589,0.25,0.351351
50069,0.688238,0.709402,0.626016,0.24682,0.298701,0.234568
48408,0.71743,0.785714,0.724138,0.282894,0.398601,0.342282
51313,0.69501,0.694915,0.612903,0.24587,0.290323,0.257862
49616,0.714112,0.73913,0.639344,0.268641,0.298701,0.290323
48641,0.719572,0.709402,0.666667,0.285118,0.324503,0.265823
49741,0.725533,0.754386,0.652893,0.288993,0.37931,0.290323
48518,0.683773,0.680672,0.652893,0.255248,0.342282,0.257862
48954,0.725417,0.769912,0.680672,0.274546,0.315789,0.242236
50152,0.694967,0.666667,0.626016,0.260735,0.25,0.265823
47783,0.687687,0.785714,0.639344,0.273597,0.449275,0.290323
48068,0.721535,0.769912,0.652893,0.286721,0.315789,0.257862
48287,0.727103,0.754386,0.680672,0.289472,0.369863,0.351351
47088,0.735635,0.73913,0.666667,0.288543,0.333333,0.219512
50233,0.703889,0.680672,0.626016,0.261946,0.242236,0.282051
48491,0.731997,0.769912,0.724138,0.275201,0.290323,0.333333
48416,0.726464,0.724138,0.724138,0.27073,0.315789,0.273885
50590,0.706959,0.666667,0.639344,0.257652,0.273885,0.273885
47357,0.697827,0.769912,0.694915,0.259092,0.351351,0.25
46860,0.732193,0.73913,0.724138,0.294337,0.315789,0.351351
48968,0.715467,0.73913,0.754386,0.274612,0.30719,0.30719
50837,0.714958,0.754386,0.680672,0.225412,0.25,0.212121
49631,0.681744,0.666667,0.652893,0.273102,0.315789,0.257862
48030,0.690846,0.709402,0.626016,0.282995,0.324503,0.257862
51790,0.664169,0.626016,0.587302,0.243033,0.219512,0.204819
50104,0.651312,0.666667,0.626016,0.249588,0.290323,0.282051
49590,0.703084,0.709402,0.626016,0.282144,0.351351,0.25
48475,0.717394,0.709402,0.666667,0.290142,0.324503,0.315789
48990,0.720379,0.709402,0.724138,0.279387,0.290323,0.315789
49501,0.713297,0.709402,0.694915,0.29002,0.360544,0.324503
49934,0.721771,0.724138,0.680672,0.251295,0.212121,0.265823
50237,0.728038,0.724138,0.626016,0.261879,0.234568,0.219512
48749,0.738965,0.785714,0.666667,0.306113,0.342282,0.298701
47829,0.721049,0.73913,0.652893,0.295696,0.333333,0.333333
49120,0.718742,0.754386,0.694915,0.272962,0.282051,0.265823
48298,0.735899,0.785714,0.694915,0.269935,0.324503,0.242236
